model_seed,arm,timing_kind,primary_cost,median_seconds,all_seconds,milliseconds_per_group_token,all_complete,cpu_threads,config,source_file_name,source_file_sha256,contention_scope,call_scope
0,MIXED_6_8,isolated,True,0.23837567400005355,"[0.2407356929998059, 0.23837567400005355, 0.2335940720004146]",0.11639437207033865,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,NATIVE_FP32,embedded,False,0.048002825998992193,"[0.047440376998565625, 0.048002825998992193, 0.05339354699935939]",0.023438879882320407,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,NATIVE_FP32,isolated,True,0.04796311300015077,"[0.04602277999947546, 0.04796311300015077, 0.04861435699967842]",0.023419488769604868,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,STOCHASTIC_4,embedded,False,0.2503741900000023,"[0.2503741900000023, 0.26372845100013365, 0.2373404810005013]",0.12225302246093861,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,STOCHASTIC_4,isolated,True,0.22789102099886804,"[0.22789102099886804, 0.21578800799943565, 0.23098438900160545]",0.11127491259710354,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_10,embedded,False,0.2993755499992403,"[0.30838357900029223, 0.29936442300095223, 0.2993755499992403]",0.14617946777306656,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_10,isolated,True,0.29205843699855905,"[0.28282064000086393, 0.29205843699855905, 0.30451835399981064]",0.14260665869070266,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_11,embedded,False,0.3627803049985232,"[0.3627803049985232, 0.35190101099942694, 0.3969975460004207]",0.17713882080006016,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_11,isolated,True,0.3359961400001339,"[0.34588700200038147, 0.3359961400001339, 0.32595812200088403]",0.16406061523444038,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_12,embedded,False,0.2999856299993553,"[0.29936732399983157, 0.2999856299993553, 0.32684352599972044]",0.1464773583981227,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_12,isolated,True,0.2873648940003477,"[0.2819404450001457, 0.28822615500030224, 0.2873648940003477]",0.14031488964860728,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_13,embedded,False,0.38873786099975405,"[0.38985003599918855, 0.38873786099975405, 0.3611100889993395]",0.18981340869128616,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_13,isolated,True,0.3622664790000272,"[0.3622664790000272, 0.3723916340004507, 0.3616732629998296]",0.17688792919923202,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_14,embedded,False,0.35383020600056625,"[0.3515908170011244, 0.35383020600056625, 0.382998712000699]",0.172768655273714,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_14,isolated,True,0.3502668389992323,"[0.3502668389992323, 0.3493447479995666, 0.3514503720016364]",0.17102872998009389,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_15,embedded,False,0.4172336070005258,"[0.3970348179991561, 0.4172336070005258, 0.421784010999545]",0.2037273471682255,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_15,isolated,True,0.37057507499957865,"[0.37663011500080756, 0.37057507499957865, 0.36938243599979614]",0.180944860839638,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_16,embedded,False,0.3088384210004733,"[0.3088384210004733, 0.31403796800077544, 0.3074798620000365]",0.15080001025413736,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_16,isolated,True,0.29318820200023765,"[0.29318820200023765, 0.2852842709999095, 0.3077619710002182]",0.14315830175792854,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_2,embedded,False,0.19085225200069544,"[0.19085225200069544, 0.20695222799986368, 0.19072701099867118]",0.09318957617221457,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_2,isolated,True,0.19919527400088555,"[0.20080714799951238, 0.19919527400088555, 0.19275950500014005]",0.0972633173832449,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_3,embedded,False,0.23337799399996584,"[0.23128730500138772, 0.2511990020011581, 0.23337799399996584]",0.11395409863279582,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_3,isolated,True,0.2284768150002492,"[0.22802181899896823, 0.23776983600146195, 0.2284768150002492]",0.11156094482434042,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_4,embedded,False,0.19909326199922361,"[0.19898004099923128, 0.20414775300014298, 0.19909326199922361]",0.0972135068355584,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_4,isolated,True,0.19934748700143246,"[0.1998191439997754, 0.19741410500137135, 0.19934748700143246]",0.09733764013741819,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_5,embedded,False,0.2723183020007127,"[0.2723183020007127, 0.26536419199874217, 0.27300827900035074]",0.1329679208987855,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_5,isolated,True,0.256072308999137,"[0.2647191180003574, 0.256072308999137, 0.2501040989991452]",0.12503530712848487,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_6,embedded,False,0.26280236699858506,"[0.28344820799975423, 0.24705599600019923, 0.26280236699858506]",0.12832146826102786,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_6,isolated,True,0.25216060200000356,"[0.25216060200000356, 0.253050773000723, 0.2485308570012421]",0.12312529394531424,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_7,embedded,False,0.2780476269999781,"[0.2780476269999781, 0.287121109000509, 0.2683216130008077]",0.13576544287108305,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_7,isolated,True,0.2699604339995858,"[0.2620434529999329, 0.2699604339995858, 0.29456515300080355]",0.13181661816386026,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_8,embedded,False,0.2063873799997964,"[0.2063873799997964, 0.21052487300039502, 0.19414420599969162]",0.10077508789052558,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_8,isolated,True,0.19470850200013956,"[0.19206568299887294, 0.1957031999991159, 0.19470850200013956]",0.09507251074225564,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",seed0.json,5744b9137eabc5cd469c0aa38dc34dfdfee5d9fffc40fff1e1e52fd6b938b522,reported isolated serial benchmark,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
0,UNIFORM_9,embedded,False,0.31709477699951094,"[0.30733936999968137, 0.32120263499928114, 0.31709477699951094]",0.15483143408179245,True,2,"{""length"": 128, ""repeats"": 3, ""seed"": 2002, ""sequences"": 16}",timing.json,70e17f1fb696f0d9cdd2e38df0e86f8a9358ae53590b6bc2a402321f0d3e7cb9,potential CPU contention; not isolated primary cost,"full causal sequence call: allocation, initial packing, BOS, token-table gather, decode, transition, projection, encode, after-write read, original FP32 norm/MLP; excludes optional MSE/norm diagnostics, gold, summaries, file I/O, model load and shared-table construction"
